Aleramo-Sibilla_Il-passaggio_1919.txt	albergo	1	it	custom_32	custom	commercial building (place)	Aleramo Sibilla	Il passaggio	f	1919	1910_1920	
Aleramo-Sibilla_Il-passaggio_1919.txt	caffè	1	it	custom_50	custom	commercial building (place)	Aleramo Sibilla	Il passaggio	f	1919	1910_1920	
Aleramo-Sibilla_Una-donna_1907.txt	impresa	4	it	custom_97	custom	commercial building (place)	Aleramo Sibilla	Una donna	f	1907	1900_1909	
Aleramo-Sibilla_Una-donna_1907.txt	farmacia	1	it	http://www.wikidata.org/entity/Q13107184	wikidata	shop (place)	Aleramo Sibilla	Una donna	f	1907	1900_1909	negozio in cui vengono venduti farmaci
Aleramo-Sibilla_Una-donna_1907.txt	pensione	1	it	custom_132	custom	commercial building (place)	Aleramo Sibilla	Una donna	f	1907	1900_1909	
Aleramo-Sibilla_Una-donna_1907.txt	pegno	1	it	http://www.wikidata.org/entity/Q176637	wikidata	shop (place)	Aleramo Sibilla	Una donna	f	1907	1900_1909	attività di credito con la garanzia di un bene in custodia
Baccini-Ida_Il-principino_1883.txt	albergo	2	it	custom_32	custom	commercial building (place)	Baccini Ida	Il principino	f	1883	1880_1889	
Baccini-Ida_Il-principino_1883.txt	banca	3	it	custom_42	custom	commercial building (place)	Baccini Ida	Il principino	f	1883	1880_1889	
Baccini-Ida_Il-principino_1883.txt	bottega	3	it	custom_48	custom	commercial building (place)	Baccini Ida	Il principino	f	1883	1880_1889	
Baccini-Ida_Il-principino_1883.txt	libreria	1	it	http://www.wikidata.org/entity/Q200764	wikidata	shop (place)	Baccini Ida	Il principino	f	1883	1880_1889	negozio di vendita di libri
Baccini-Ida_Il-principino_1883.txt	trattoria	2	it	custom_161	custom	commercial building (place)	Baccini Ida	Il principino	f	1883	1880_1889	
Baccini-Ida_Il-principino_1883.txt	locanda	1	it	custom_103	custom	commercial building (place)	Baccini Ida	Il principino	f	1883	1880_1889	
Barbieri-Ulisse_Lucifero_1871.txt	ottica	1	it	custom_124	custom	commercial building (place)	Barbieri Ulisse	Lucifero	m	1871	1870_1879	
Barbieri-Ulisse_Lucifero_1871.txt	postribolo	2	it	custom_136	custom	commercial building (place)	Barbieri Ulisse	Lucifero	m	1871	1870_1879	
Barbieri-Ulisse_Lucifero_1871.txt	impresa	1	it	custom_97	custom	commercial building (place)	Barbieri Ulisse	Lucifero	m	1871	1870_1879	
Bersezio-Vittorio_La-carita-del-prossimo_1868.txt	bottega	36	it	custom_48	custom	commercial building (place)	Bersezio Vittorio	La carità del prossimo	m	1868	1860_1869	
