http://www.sapere.it/enciclopedia/abbadat%C3%B3re.html,abbadatore,abbadatore: sm. [da abbadare]. Sorvegliante alla copertura dei calcaroni nelle miniere di zolfo.
http://www.sapere.it/enciclopedia/accalappiacani.html,accalappiacani,accalappiacani: sm. [sec. XX; impt. di accalappiare + cane]. Addetto municipale alla cattura di cani randagi.
http://www.sapere.it/enciclopedia/accessorista.html,accessorista,accessorista: sm. o f. (pl. m. -i) [sec. XX; da accessorio]. Chi; in campo tecnico o nel settore dell'abbigliamento; provvede alla fabbricazione e alla messa in opera degli accessori o; piu in generale; attende alle operazioni di finitura. Anche venditore o fornitore di...
http://www.sapere.it/enciclopedia/acconciat%C3%B3re.html,acconciatore,acconciatore: sm. (f. -trice) [sec. XVIII; da acconciare]. Chi acconcia i capelli; parrucchiere.
http://www.sapere.it/enciclopedia/accordat%C3%B3re.html,accordatore,accordatore: agg. e sm. (f. -trice) [sec. XIV; da accordare]. Chi per mestiere accorda strumenti musicali; specialmente pianoforti e organi.
http://www.sapere.it/enciclopedia/accovonat%C3%B3re.html,accovonatore,accovonatore: sm. [sec. XX; da accovonare].
http://www.sapere.it/enciclopedia/acquafortista.html,acquafortista,acquafortista: sm. e f. (pl. m. -sti) [da acquaforte]. Chi esegue acqueforti.
http://www.sapere.it/enciclopedia/acquai%C3%B2lo+%28sostantivo%29.html,acquaiolo (sostantivo),acquaiolo (sostantivo): (ant. o regionale acquarolo); sm. (f. -a) [sec. XVI; latino aquariŏlus].
http://www.sapere.it/enciclopedia/acquerellista.html,acquerellista,acquerellista: sm. e f. (pl. m. -sti) [sec. XVI; da acquerello]. Chi dipinge ad acquerello.
http://www.sapere.it/enciclopedia/addestrat%C3%B3re.html,addestratore,addestratore: sm. [sec. XIV; da addestrare].
http://www.sapere.it/enciclopedia/agganciat%C3%B3re.html,agganciatore,agganciatore: sm. [da agganciare]. Nell'industria e nei trasporti; operaio qualificato che esercita operazioni di agganciamento.
http://www.sapere.it/enciclopedia/alano+.html,alano ,alano : sm. [sec. XX; prob. dal francone *wald; bosco; tramite il latino medievale			gual (dem) anus; guardia campestre]. Ragazzo di eta tra i dieci e i vent'anni; che in alcune regioni dell'Italia meridionale i genitori mettevano a servizio come garzone presso un...
http://www.sapere.it/enciclopedia/aliantista.html,aliantista,aliantista: sm. e f. (pl. m. -i) [da aliante]. Esperto o pilota di alianti.
http://www.sapere.it/enciclopedia/alimentarista.html,alimentarista,alimentarista: sm. e f. (pl. m. -i) [da alimentare (aggettivo)].
http://www.sapere.it/enciclopedia/allerg%C3%B2logo.html,allergologo,allergologo: sm. (f. -a; pl. m. -gi) [sec. XX; allergo-+-logo]. Medico specializzato nel campo dell'allergologia; studioso dei problemi connessi con le allergie.
http://www.sapere.it/enciclopedia/allevat%C3%B3re.html,allevatore,allevatore: agg. e sm. (f. -trice) [sec. XVI; da allevare]. Chi alleva e specialmente chi attende all'allevamento del bestiame.
