Bersezio-Vittorio_La-carita-del-prossimo_1868.txt	asilo	2	it	custom_605	custom	public (place)	Bersezio Vittorio	La carità del prossimo	m	1868	1860_1869	
Bersezio-Vittorio_La-carita-del-prossimo_1868.txt	cortile	8	it	custom_644	custom	public (place)	Bersezio Vittorio	La carità del prossimo	m	1868	1860_1869	
Bersezio-Vittorio_La-carita-del-prossimo_1868.txt	stazione	5	it	custom_723	custom	public (place)	Bersezio Vittorio	La carità del prossimo	m	1868	1860_1869	
Bersezio-Vittorio_La-carita-del-prossimo_1868.txt	comune	1	it	custom_639	custom	public (place)	Bersezio Vittorio	La carità del prossimo	m	1868	1860_1869	
Bersezio-Vittorio_La-carita-del-prossimo_1868.txt	salone	1	it	custom_714	custom	public (place)	Bersezio Vittorio	La carità del prossimo	m	1868	1860_1869	
Bersezio-Vittorio_Povera-Giovanna_1869.txt	piazza	25	it	custom_700	custom	public (place)	Bersezio Vittorio	Povera Giovanna	m	1869	1860_1869	
Bersezio-Vittorio_Povera-Giovanna_1869.txt	comune	5	it	custom_639	custom	public (place)	Bersezio Vittorio	Povera Giovanna	m	1869	1860_1869	
Bersezio-Vittorio_Povera-Giovanna_1869.txt	mensa	1	it	custom_674	custom	public (place)	Bersezio Vittorio	Povera Giovanna	m	1869	1860_1869	
Bersezio-Vittorio_Povera-Giovanna_1869.txt	cortile	6	it	custom_644	custom	public (place)	Bersezio Vittorio	Povera Giovanna	m	1869	1860_1869	
Bersezio-Vittorio_Povera-Giovanna_1869.txt	fondaco	2	it	custom_652	custom	public (place)	Bersezio Vittorio	Povera Giovanna	m	1869	1860_1869	
Bersezio-Vittorio_Povera-Giovanna_1869.txt	collegio	3	it	custom_637	custom	public (place)	Bersezio Vittorio	Povera Giovanna	m	1869	1860_1869	
Bersezio-Vittorio_Povera-Giovanna_1869.txt	fiera	1	it	custom_651	custom	public (place)	Bersezio Vittorio	Povera Giovanna	m	1869	1860_1869	
Bersezio-Vittorio_Povera-Giovanna_1869.txt	scuola	4	it	custom_717	custom	public (place)	Bersezio Vittorio	Povera Giovanna	m	1869	1860_1869	
Bersezio-Vittorio_Povera-Giovanna_1869.txt	stazione	10	it	custom_723	custom	public (place)	Bersezio Vittorio	Povera Giovanna	m	1869	1860_1869	
Bersezio-Vittorio_Povera-Giovanna_1869.txt	asilo	1	it	custom_605	custom	public (place)	Bersezio Vittorio	Povera Giovanna	m	1869	1860_1869	
Bersezio-Vittorio_Povera-Giovanna_1869.txt	ospedale	1	it	custom_681	custom	public (place)	Bersezio Vittorio	Povera Giovanna	m	1869	1860_1869	
Bersezio-Vittorio_Povera-Giovanna_1869.txt	sede	1	it	custom_719	custom	public (place)	Bersezio Vittorio	Povera Giovanna	m	1869	1860_1869	
Bersezio-Vittorio_Povera-Giovanna_1869.txt	casa comunale	5	it	custom_621	custom	public (place)	Bersezio Vittorio	Povera Giovanna	m	1869	1860_1869	
Boito-Camillo_Il-Maestro-di-Setticlavio_1891.txt	piazza	10	it	custom_700	custom	public (place)	Boito Camillo	Il maestro di Setticlavio	m	1891	1890_1899	
Boito-Camillo_Il-Maestro-di-Setticlavio_1891.txt	museo	1	it	custom_677	custom	public (place)	Boito Camillo	Il maestro di Setticlavio	m	1891	1890_1899	
Boito-Camillo_Il-Maestro-di-Setticlavio_1891.txt	deposito	2	it	custom_646	custom	public (place)	Boito Camillo	Il maestro di Setticlavio	m	1891	1890_1899	
Boito-Camillo_Il-Maestro-di-Setticlavio_1891.txt	scuola	19	it	custom_717	custom	public (place)	Boito Camillo	Il maestro di Setticlavio	m	1891	1890_1899	
Boito-Camillo_Il-Maestro-di-Setticlavio_1891.txt	portico	6	it	custom_705	custom	public (place)	Boito Camillo	Il maestro di Setticlavio	m	1891	1890_1899	
Boito-Camillo_Il-Maestro-di-Setticlavio_1891.txt	prigione	2	it	custom_707	custom	public (place)	Boito Camillo	Il maestro di Setticlavio	m	1891	1890_1899	
Boito-Camillo_Il-Maestro-di-Setticlavio_1891.txt	ospizio	2	it	custom_686	custom	public (place)	Boito Camillo	Il maestro di Setticlavio	m	1891	1890_1899	
Boito-Camillo_Il-Maestro-di-Setticlavio_1891.txt	tribunale	2	it	custom_735	custom	public (place)	Boito Camillo	Il maestro di Setticlavio	m	1891	1890_1899	
Boito-Camillo_Il-Maestro-di-Setticlavio_1891.txt	conservatorio	1	it	custom_640	custom	public (place)	Boito Camillo	Il maestro di Setticlavio	m	1891	1890_1899	
Boito-Camillo_Il-Maestro-di-Setticlavio_1891.txt	ospedale	1	it	custom_681	custom	public (place)	Boito Camillo	Il maestro di Setticlavio	m	1891	1890_1899	
Boito-Camillo_Il-Maestro-di-Setticlavio_1891.txt	manicomio	2	it	custom_672	custom	public (place)	Boito Camillo	Il maestro di Setticlavio	m	1891	1890_1899	
Boito-Camillo_Il-Maestro-di-Setticlavio_1891.txt	padiglione	3	it	custom_687	custom	public (place)	Boito Camillo	Il maestro di Setticlavio	m	1891	1890_1899	
Boito-Camillo_Il-Maestro-di-Setticlavio_1891.txt	asilo	1	it	custom_605	custom	public (place)	Boito Camillo	Il maestro di Setticlavio	m	1891	1890_1899	
Boito-Camillo_Il-Maestro-di-Setticlavio_1891.txt	cortile	1	it	custom_644	custom	public (place)	Boito Camillo	Il maestro di Setticlavio	m	1891	1890_1899	
Boito-Camillo_Il-Maestro-di-Setticlavio_1891.txt	arena	1	it	custom_604	custom	public (place)	Boito Camillo	Il maestro di Setticlavio	m	1891	1890_1899	
Boito-Camillo_Senso_1883.txt	piazza	4	it	custom_700	custom	public (place)	Boito Camillo	Senso Nuove storielle varie	m	1883	1880_1889	
Boito-Camillo_Senso_1883.txt	ospedale	2	it	custom_681	custom	public (place)	Boito Camillo	Senso Nuove storielle varie	m	1883	1880_1889	
Boito-Camillo_Senso_1883.txt	sede	1	it	custom_719	custom	public (place)	Boito Camillo	Senso Nuove storielle varie	m	1883	1880_1889	
Boito-Camillo_Senso_1883.txt	cortile	4	it	custom_644	custom	public (place)	Boito Camillo	Senso Nuove storielle varie	m	1883	1880_1889	
Boito-Camillo_Senso_1883.txt	arena	1	it	custom_604	custom	public (place)	Boito Camillo	Senso Nuove storielle varie	m	1883	1880_1889	
Boito-Camillo_Senso_1883.txt	ospedale militare	1	it	custom_682	custom	public (place)	Boito Camillo	Senso Nuove storielle varie	m	1883	1880_1889	
Capuana-Luigi_Giacinta_1879.txt	collegio	5	it	custom_637	custom	public (place)	Capuana Luigi	Giacinta	m	1879	1870_1879	
Capuana-Luigi_Giacinta_1879.txt	piazza	3	it	custom_700	custom	public (place)	Capuana Luigi	Giacinta	m	1879	1870_1879	
Capuana-Luigi_Giacinta_1879.txt	fiera	2	it	custom_651	custom	public (place)	Capuana Luigi	Giacinta	m	1879	1870_1879	
Capuana-Luigi_Giacinta_1879.txt	deposito	3	it	custom_646	custom	public (place)	Capuana Luigi	Giacinta	m	1879	1870_1879	
Capuana-Luigi_Giacinta_1879.txt	municipio	3	it	custom_676	custom	public (place)	Capuana Luigi	Giacinta	m	1879	1870_1879	
Capuana-Luigi_Giacinta_1879.txt	salone	2	it	custom_714	custom	public (place)	Capuana Luigi	Giacinta	m	1879	1870_1879	
Capuana-Luigi_Giacinta_1879.txt	questura	1	it	custom_710	custom	public (place)	Capuana Luigi	Giacinta	m	1879	1870_1879	
Capuana-Luigi_Giacinta_1879.txt	maneggio	1	it	custom_671	custom	public (place)	Capuana Luigi	Giacinta	m	1879	1870_1879	
Capuana-Luigi_Giacinta_1879.txt	stazione	1	it	custom_723	custom	public (place)	Capuana Luigi	Giacinta	m	1879	1870_1879	
Capuana-Luigi_Giacinta_1879.txt	università	1	it	custom_737	custom	public (place)	Capuana Luigi	Giacinta	m	1879	1870_1879	
Capuana-Luigi_Il-Marchese-Di-Roccaverdina-1901.txt	manicomio	1	it	custom_672	custom	public (place)	Capuana Luigi	Il marchese di Roccaverdina	m	1901	1900_1909	
Capuana-Luigi_Il-Marchese-Di-Roccaverdina-1901.txt	piazza	8	it	custom_700	custom	public (place)	Capuana Luigi	Il marchese di Roccaverdina	m	1901	1900_1909	
Capuana-Luigi_Il-Marchese-Di-Roccaverdina-1901.txt	salone	9	it	custom_714	custom	public (place)	Capuana Luigi	Il marchese di Roccaverdina	m	1901	1900_1909	
Capuana-Luigi_Il-Marchese-Di-Roccaverdina-1901.txt	portico	1	it	custom_705	custom	public (place)	Capuana Luigi	Il marchese di Roccaverdina	m	1901	1900_1909	
Capuana-Luigi_Il-Marchese-Di-Roccaverdina-1901.txt	municipio	11	it	custom_676	custom	public (place)	Capuana Luigi	Il marchese di Roccaverdina	m	1901	1900_1909	
Capuana-Luigi_Il-Marchese-Di-Roccaverdina-1901.txt	comune	8	it	custom_639	custom	public (place)	Capuana Luigi	Il marchese di Roccaverdina	m	1901	1900_1909	
Capuana-Luigi_Il-Marchese-Di-Roccaverdina-1901.txt	prigione	2	it	custom_707	custom	public (place)	Capuana Luigi	Il marchese di Roccaverdina	m	1901	1900_1909	
Capuana-Luigi_Il-Marchese-Di-Roccaverdina-1901.txt	tribunale	1	it	custom_735	custom	public (place)	Capuana Luigi	Il marchese di Roccaverdina	m	1901	1900_1909	
Capuana-Luigi_Il-Marchese-Di-Roccaverdina-1901.txt	orfanotrofio	1	it	custom_679	custom	public (place)	Capuana Luigi	Il marchese di Roccaverdina	m	1901	1900_1909	
Capuana-Luigi_Il-Marchese-Di-Roccaverdina-1901.txt	fiera	1	it	custom_651	custom	public (place)	Capuana Luigi	Il marchese di Roccaverdina	m	1901	1900_1909	
Capuana-Luigi_Il-Marchese-Di-Roccaverdina-1901.txt	museo	2	it	custom_677	custom	public (place)	Capuana Luigi	Il marchese di Roccaverdina	m	1901	1900_1909	
Capuana-Luigi_Il-Marchese-Di-Roccaverdina-1901.txt	cortile	2	it	custom_644	custom	public (place)	Capuana Luigi	Il marchese di Roccaverdina	m	1901	1900_1909	
Capuana-Luigi_Il-Marchese-Di-Roccaverdina-1901.txt	padiglione	1	it	custom_687	custom	public (place)	Capuana Luigi	Il marchese di Roccaverdina	m	1901	1900_1909	
Capuana-Luigi_Il-Marchese-Di-Roccaverdina-1901.txt	ospedale	1	it	custom_681	custom	public (place)	Capuana Luigi	Il marchese di Roccaverdina	m	1901	1900_1909	
Capuana-Luigi_Profumo_1892.txt	municipio	5	it	custom_676	custom	public (place)	Capuana Luigi	Profumo	m	1892	1890_1899	
Capuana-Luigi_Profumo_1892.txt	comune	5	it	custom_639	custom	public (place)	Capuana Luigi	Profumo	m	1892	1890_1899	
Capuana-Luigi_Profumo_1892.txt	salone	2	it	custom_714	custom	public (place)	Capuana Luigi	Profumo	m	1892	1890_1899	
Capuana-Luigi_Profumo_1892.txt	prigione	1	it	custom_707	custom	public (place)	Capuana Luigi	Profumo	m	1892	1890_1899	
Capuana-Luigi_Profumo_1892.txt	scuola	2	it	custom_717	custom	public (place)	Capuana Luigi	Profumo	m	1892	1890_1899	
Capuana-Luigi_Profumo_1892.txt	piazza	1	it	custom_700	custom	public (place)	Capuana Luigi	Profumo	m	1892	1890_1899	
Caracciolo-Enrichetta_Misteri-del-chiostro-napoletano_1864.txt	piazza	9	it	custom_700	custom	public (place)	Caracciolo Enrichetta	I misteri del chiostro napoletano	f	1864	1860_1869	
Caracciolo-Enrichetta_Misteri-del-chiostro-napoletano_1864.txt	asilo	6	it	custom_605	custom	public (place)	Caracciolo Enrichetta	I misteri del chiostro napoletano	f	1864	1860_1869	
Caracciolo-Enrichetta_Misteri-del-chiostro-napoletano_1864.txt	scuola	6	it	custom_717	custom	public (place)	Caracciolo Enrichetta	I misteri del chiostro napoletano	f	1864	1860_1869	
Caracciolo-Enrichetta_Misteri-del-chiostro-napoletano_1864.txt	archivio	1	it	custom_603	custom	public (place)	Caracciolo Enrichetta	I misteri del chiostro napoletano	f	1864	1860_1869	
Caracciolo-Enrichetta_Misteri-del-chiostro-napoletano_1864.txt	sede	9	it	custom_719	custom	public (place)	Caracciolo Enrichetta	I misteri del chiostro napoletano	f	1864	1860_1869	
Caracciolo-Enrichetta_Misteri-del-chiostro-napoletano_1864.txt	collegio	1	it	custom_637	custom	public (place)	Caracciolo Enrichetta	I misteri del chiostro napoletano	f	1864	1860_1869	
Caracciolo-Enrichetta_Misteri-del-chiostro-napoletano_1864.txt	conservatorio	32	it	custom_640	custom	public (place)	Caracciolo Enrichetta	I misteri del chiostro napoletano	f	1864	1860_1869	
Caracciolo-Enrichetta_Misteri-del-chiostro-napoletano_1864.txt	museo	4	it	custom_677	custom	public (place)	Caracciolo Enrichetta	I misteri del chiostro napoletano	f	1864	1860_1869	
Caracciolo-Enrichetta_Misteri-del-chiostro-napoletano_1864.txt	prigione	10	it	custom_707	custom	public (place)	Caracciolo Enrichetta	I misteri del chiostro napoletano	f	1864	1860_1869	
Caracciolo-Enrichetta_Misteri-del-chiostro-napoletano_1864.txt	portico	2	it	custom_705	custom	public (place)	Caracciolo Enrichetta	I misteri del chiostro napoletano	f	1864	1860_1869	
Caracciolo-Enrichetta_Misteri-del-chiostro-napoletano_1864.txt	tribunale	3	it	custom_735	custom	public (place)	Caracciolo Enrichetta	I misteri del chiostro napoletano	f	1864	1860_1869	
Caracciolo-Enrichetta_Misteri-del-chiostro-napoletano_1864.txt	deposito	5	it	custom_646	custom	public (place)	Caracciolo Enrichetta	I misteri del chiostro napoletano	f	1864	1860_1869	
Caracciolo-Enrichetta_Misteri-del-chiostro-napoletano_1864.txt	mensa	2	it	custom_674	custom	public (place)	Caracciolo Enrichetta	I misteri del chiostro napoletano	f	1864	1860_1869	
Caracciolo-Enrichetta_Misteri-del-chiostro-napoletano_1864.txt	manicomio	1	it	custom_672	custom	public (place)	Caracciolo Enrichetta	I misteri del chiostro napoletano	f	1864	1860_1869	
Caracciolo-Enrichetta_Misteri-del-chiostro-napoletano_1864.txt	maneggio	1	it	custom_671	custom	public (place)	Caracciolo Enrichetta	I misteri del chiostro napoletano	f	1864	1860_1869	
Caracciolo-Enrichetta_Misteri-del-chiostro-napoletano_1864.txt	comune	3	it	custom_639	custom	public (place)	Caracciolo Enrichetta	I misteri del chiostro napoletano	f	1864	1860_1869	
Caracciolo-Enrichetta_Misteri-del-chiostro-napoletano_1864.txt	commissariato	2	it	custom_638	custom	public (place)	Caracciolo Enrichetta	I misteri del chiostro napoletano	f	1864	1860_1869	
Caracciolo-Enrichetta_Misteri-del-chiostro-napoletano_1864.txt	stadio	1	it	custom_722	custom	public (place)	Caracciolo Enrichetta	I misteri del chiostro napoletano	f	1864	1860_1869	
Caracciolo-Enrichetta_Misteri-del-chiostro-napoletano_1864.txt	ospedale	1	it	custom_681	custom	public (place)	Caracciolo Enrichetta	I misteri del chiostro napoletano	f	1864	1860_1869	
Caracciolo-Enrichetta_Misteri-del-chiostro-napoletano_1864.txt	cortile	1	it	custom_644	custom	public (place)	Caracciolo Enrichetta	I misteri del chiostro napoletano	f	1864	1860_1869	
Caracciolo-Enrichetta_Misteri-del-chiostro-napoletano_1864.txt	università	1	it	custom_737	custom	public (place)	Caracciolo Enrichetta	I misteri del chiostro napoletano	f	1864	1860_1869	
Caracciolo-Enrichetta_Misteri-del-chiostro-napoletano_1864.txt	casa di salute	1	it	custom_629	custom	public (place)	Caracciolo Enrichetta	I misteri del chiostro napoletano	f	1864	1860_1869	
Caracciolo-Enrichetta_Misteri-del-chiostro-napoletano_1864.txt	ufficio postale	1	it	custom_736	custom	public (place)	Caracciolo Enrichetta	I misteri del chiostro napoletano	f	1864	1860_1869	
Carcano-Giulio_Damiano_1850.txt	portico	7	it	custom_705	custom	public (place)	Carcano Giulio	Damiano	m	1850	1850_1859	
Carcano-Giulio_Damiano_1850.txt	padiglione	6	it	custom_687	custom	public (place)	Carcano Giulio	Damiano	m	1850	1850_1859	
Carcano-Giulio_Damiano_1850.txt	piazza	22	it	custom_700	custom	public (place)	Carcano Giulio	Damiano	m	1850	1850_1859	
Carcano-Giulio_Damiano_1850.txt	cortile	15	it	custom_644	custom	public (place)	Carcano Giulio	Damiano	m	1850	1850_1859	
Carcano-Giulio_Damiano_1850.txt	mensa	3	it	custom_674	custom	public (place)	Carcano Giulio	Damiano	m	1850	1850_1859	
Carcano-Giulio_Damiano_1850.txt	asilo	6	it	custom_605	custom	public (place)	Carcano Giulio	Damiano	m	1850	1850_1859	
Carcano-Giulio_Damiano_1850.txt	fondaco	8	it	custom_652	custom	public (place)	Carcano Giulio	Damiano	m	1850	1850_1859	
Carcano-Giulio_Damiano_1850.txt	tribunale	5	it	custom_735	custom	public (place)	Carcano Giulio	Damiano	m	1850	1850_1859	
Carcano-Giulio_Damiano_1850.txt	ospedale	17	it	custom_681	custom	public (place)	Carcano Giulio	Damiano	m	1850	1850_1859	
Carcano-Giulio_Damiano_1850.txt	scuola	26	it	custom_717	custom	public (place)	Carcano Giulio	Damiano	m	1850	1850_1859	
Carcano-Giulio_Damiano_1850.txt	comune	8	it	custom_639	custom	public (place)	Carcano Giulio	Damiano	m	1850	1850_1859	
Carcano-Giulio_Damiano_1850.txt	deposito	4	it	custom_646	custom	public (place)	Carcano Giulio	Damiano	m	1850	1850_1859	
Carcano-Giulio_Damiano_1850.txt	ospizio	2	it	custom_686	custom	public (place)	Carcano Giulio	Damiano	m	1850	1850_1859	
Carcano-Giulio_Damiano_1850.txt	prigione	22	it	custom_707	custom	public (place)	Carcano Giulio	Damiano	m	1850	1850_1859	
Carcano-Giulio_Damiano_1850.txt	salone	2	it	custom_714	custom	public (place)	Carcano Giulio	Damiano	m	1850	1850_1859	
Carcano-Giulio_Damiano_1850.txt	porticato	2	it	custom_704	custom	public (place)	Carcano Giulio	Damiano	m	1850	1850_1859	
Carcano-Giulio_Damiano_1850.txt	fiera	1	it	custom_651	custom	public (place)	Carcano Giulio	Damiano	m	1850	1850_1859	
Carcano-Giulio_Damiano_1850.txt	casa di popolo	1	it	custom_622	custom	public (place)	Carcano Giulio	Damiano	m	1850	1850_1859	
Carcano-Giulio_La-Nunziata-novelle-campagnuole_1849.txt	asilo	8	it	custom_605	custom	public (place)	Carcano Giulio	La nunziata	m	1849	1840_1849	
Carcano-Giulio_La-Nunziata-novelle-campagnuole_1849.txt	comune	7	it	custom_639	custom	public (place)	Carcano Giulio	La nunziata	m	1849	1840_1849	
Carcano-Giulio_La-Nunziata-novelle-campagnuole_1849.txt	piazza	6	it	custom_700	custom	public (place)	Carcano Giulio	La nunziata	m	1849	1840_1849	
Carcano-Giulio_La-Nunziata-novelle-campagnuole_1849.txt	prigione	2	it	custom_707	custom	public (place)	Carcano Giulio	La nunziata	m	1849	1840_1849	
Carcano-Giulio_La-Nunziata-novelle-campagnuole_1849.txt	club	1	it	custom_636	custom	public (place)	Carcano Giulio	La nunziata	m	1849	1840_1849	
Carcano-Giulio_La-Nunziata-novelle-campagnuole_1849.txt	portico	2	it	custom_705	custom	public (place)	Carcano Giulio	La nunziata	m	1849	1840_1849	
Carcano-Giulio_La-Nunziata-novelle-campagnuole_1849.txt	tribunale	1	it	custom_735	custom	public (place)	Carcano Giulio	La nunziata	m	1849	1840_1849	
Carcano-Giulio_La-Nunziata-novelle-campagnuole_1849.txt	cortile	1	it	custom_644	custom	public (place)	Carcano Giulio	La nunziata	m	1849	1840_1849	
Castellani-Fantoni-Benaglio-Ines_Mia_1884.txt	salone	3	it	custom_714	custom	public (place)	Castellani Fantoni Benaglio Ines	Mia	f	1884	1880_1889	
Castellani-Fantoni-Benaglio-Ines_Mia_1884.txt	scuola	1	it	custom_717	custom	public (place)	Castellani Fantoni Benaglio Ines	Mia	f	1884	1880_1889	
Castellani-Fantoni-Benaglio-Ines_Mia_1884.txt	collegio	3	it	custom_637	custom	public (place)	Castellani Fantoni Benaglio Ines	Mia	f	1884	1880_1889	
Castellani-Fantoni-Benaglio-Ines_Mia_1884.txt	portico	4	it	custom_705	custom	public (place)	Castellani Fantoni Benaglio Ines	Mia	f	1884	1880_1889	
Castellani-Fantoni-Benaglio-Ines_Mia_1884.txt	stazione	11	it	custom_723	custom	public (place)	Castellani Fantoni Benaglio Ines	Mia	f	1884	1880_1889	
Castellani-Fantoni-Benaglio-Ines_Mia_1884.txt	maneggio	8	it	custom_671	custom	public (place)	Castellani Fantoni Benaglio Ines	Mia	f	1884	1880_1889	
Castellani-Fantoni-Benaglio-Ines_Mia_1884.txt	piazza	1	it	custom_700	custom	public (place)	Castellani Fantoni Benaglio Ines	Mia	f	1884	1880_1889	
Castellani-Fantoni-Benaglio-Ines_Mia_1884.txt	comune	1	it	custom_639	custom	public (place)	Castellani Fantoni Benaglio Ines	Mia	f	1884	1880_1889	
Castellani-Fantoni-Benaglio-Ines_Mia_1884.txt	cortile	1	it	custom_644	custom	public (place)	Castellani Fantoni Benaglio Ines	Mia	f	1884	1880_1889	
Castellani-Fantoni-Benaglio-Ines_Mia_1884.txt	palazzo di giustizia	1	it	custom_691	custom	public (place)	Castellani Fantoni Benaglio Ines	Mia	f	1884	1880_1889	
Collodi-Carlo_Pinocchio_1883.txt	prigione	9	it	custom_707	custom	public (place)	Collodi Carlo	Le avventure di Pinocchio	m	1883	1880_1889	
Collodi-Carlo_Pinocchio_1883.txt	scuola	59	it	custom_717	custom	public (place)	Collodi Carlo	Le avventure di Pinocchio	m	1883	1880_1889	
Collodi-Carlo_Pinocchio_1883.txt	piazza	6	it	custom_700	custom	public (place)	Collodi Carlo	Le avventure di Pinocchio	m	1883	1880_1889	
Collodi-Carlo_Pinocchio_1883.txt	tribunale	1	it	custom_735	custom	public (place)	Collodi Carlo	Le avventure di Pinocchio	m	1883	1880_1889	
Collodi-Carlo_Pinocchio_1883.txt	ospedale	1	it	custom_681	custom	public (place)	Collodi Carlo	Le avventure di Pinocchio	m	1883	1880_1889	
Collodi-Carlo_Pinocchio_1883.txt	portico	1	it	custom_705	custom	public (place)	Collodi Carlo	Le avventure di Pinocchio	m	1883	1880_1889	
Collodi-Carlo_Pinocchio_1883.txt	fiera	1	it	custom_651	custom	public (place)	Collodi Carlo	Le avventure di Pinocchio	m	1883	1880_1889	
D-Annunzio-Gabriele_Il-Fuoco_1900.txt	piazza	11	it	custom_700	custom	public (place)	D’Annunzio Gabriele	Il fuoco	m	1900	1900_1909	
