File,Lemma,Occurrences,Language,LemmaID,Source,Tags,Author,Title,Gender,Year,Decade,Description
serao-matidle_cuore_infermo_1881.txt,marinaio,2,it,http://www.wikidata.org/entity/Q10989378,wikidata,profession,Serao Matilde,Cuore inferno,f,1881,1880_1889,membro della sezione di coperta di una nave mercantile
serao-matidle_cuore_infermo_1881.txt,pescatore,1,it,http://www.wikidata.org/entity/Q331432,wikidata,profession,Serao Matilde,Cuore inferno,f,1881,1880_1889,persona addetta alla cattura di pesci
serao-matidle_cuore_infermo_1881.txt,scolaro,1,it,http://www.wikidata.org/entity/Q2248623,wikidata,profession,Serao Matilde,Cuore inferno,f,1881,1880_1889,
serao-matidle_cuore_infermo_1881.txt,capo,121,it,http://www.wikidata.org/entity/Q59260362,wikidata,profession,Serao Matilde,Cuore inferno,f,1881,1880_1889,posizione all'interno di una organizzazione
serao-matidle_cuore_infermo_1881.txt,stella,7,it,http://www.wikidata.org/entity/Q15982595,wikidata,profession,Serao Matilde,Cuore inferno,f,1881,1880_1889,artista del mondo dello spettacolo che gode di molta popolarità
serao-matidle_cuore_infermo_1881.txt,guida,4,it,http://www.wikidata.org/entity/Q14290559,wikidata,profession,Serao Matilde,Cuore inferno,f,1881,1880_1889,
serao-matidle_cuore_infermo_1881.txt,poeta,7,it,http://www.wikidata.org/entity/Q49757,wikidata,profession,Serao Matilde,Cuore inferno,f,1881,1880_1889,scrittore di poesie
serao-matidle_cuore_infermo_1881.txt,scrittore,1,it,http://www.wikidata.org/entity/Q36180,wikidata,profession,Serao Matilde,Cuore inferno,f,1881,1880_1889,chiunque crei un lavoro scritto
serao-matidle_cuore_infermo_1881.txt,sarta,3,it,http://www.sapere.it/enciclopedia/sarta.html,sapere,profession,Serao Matilde,Cuore inferno,f,1881,1880_1889,sarta: sf. [sec. XV; f. di sarto]. Donna che; in proprio o come lavoratrice dipendente; taglia e confeziona abiti; specialmente femminili.
serao-matidle_cuore_infermo_1881.txt,maestra,2,it,http://www.wikidata.org/entity/Q78812499,wikidata,profession,Serao Matilde,Cuore inferno,f,1881,1880_1889,insegnante nella scuola elementare
serao-matidle_cuore_infermo_1881.txt,maggiordomo,6,it,http://www.wikidata.org/entity/Q833899,wikidata,profession,Serao Matilde,Cuore inferno,f,1881,1880_1889,responsabile della servitù in una corte o casa signorile
serao-matidle_cuore_infermo_1881.txt,ufficiale,3,it,http://www.wikidata.org/entity/Q61022630,wikidata,profession,Serao Matilde,Cuore inferno,f,1881,1880_1889,
serao-matidle_cuore_infermo_1881.txt,amministratore,1,it,http://www.wikidata.org/entity/Q1231906,wikidata,profession,Serao Matilde,Cuore inferno,f,1881,1880_1889,
serao-matidle_cuore_infermo_1881.txt,famiglio,1,it,http://www.sapere.it/enciclopedia/fam%C3%ACglio.html,sapere,profession,Serao Matilde,Cuore inferno,f,1881,1880_1889,famìglio: sm. [sec. XIV; da famiglia].
