File,Lemma,Occurrences,Language,LemmaID,Source,Tags,Author,Title,Gender,Year,Decade,Description
Serao-Matilde_La-mano-tagliata_1912.txt,impiegato,2,it,http://www.wikidata.org/entity/Q738142,wikidata,profession,Serao Matilde,La mano tagliata,f,1912,1910_1919,lavoratore subordinato che svolge una prestazione prevalentemente intellettuale all'interno di un ufficio
Serao-Matilde_La-mano-tagliata_1912.txt,ispettore,1,it,http://www.wikidata.org/entity/Q27214348,wikidata,profession,Serao Matilde,La mano tagliata,f,1912,1910_1919,
Serao-Matilde_La-mano-tagliata_1912.txt,venditore,1,it,http://www.wikidata.org/entity/Q685433,wikidata,profession,Serao Matilde,La mano tagliata,f,1912,1910_1919,lavoro
Serao-Matilde_La-mano-tagliata_1912.txt,ferroviere,2,it,http://www.wikidata.org/entity/Q7063944,wikidata,profession,Serao Matilde,La mano tagliata,f,1912,1910_1919,lavoratore ferroviario
Serao-Matilde_La-mano-tagliata_1912.txt,capo,77,it,http://www.wikidata.org/entity/Q59260362,wikidata,profession,Serao Matilde,La mano tagliata,f,1912,1910_1919,posizione all'interno di una organizzazione
Serao-Matilde_La-mano-tagliata_1912.txt,cameriere,18,it,http://www.wikidata.org/entity/Q157195,wikidata,profession,Serao Matilde,La mano tagliata,f,1912,1910_1919,personale di servizio in luoghi di ristorazione o case prevate
Serao-Matilde_La-mano-tagliata_1912.txt,deputato,1,it,http://www.wikidata.org/entity/Q1055894,wikidata,profession,Serao Matilde,La mano tagliata,f,1912,1910_1919,membro di una assemblea legislativa
Serao-Matilde_La-mano-tagliata_1912.txt,guardia,13,it,http://www.wikidata.org/entity/Q680928,wikidata,profession,Serao Matilde,La mano tagliata,f,1912,1910_1919,
Serao-Matilde_La-mano-tagliata_1912.txt,stella,1,it,http://www.wikidata.org/entity/Q15982595,wikidata,profession,Serao Matilde,La mano tagliata,f,1912,1910_1919,artista del mondo dello spettacolo che gode di molta popolarità
Serao-Matilde_La-mano-tagliata_1912.txt,orafo,1,it,http://www.wikidata.org/entity/Q211423,wikidata,profession,Serao Matilde,La mano tagliata,f,1912,1910_1919,professione
Serao-Matilde_La-mano-tagliata_1912.txt,antiquario,3,it,http://www.wikidata.org/entity/Q5697103,wikidata,profession,Serao Matilde,La mano tagliata,f,1912,1910_1919,
Serao-Matilde_La-mano-tagliata_1912.txt,commesso,4,it,http://www.wikidata.org/entity/Q5803091,wikidata,profession,Serao Matilde,La mano tagliata,f,1912,1910_1919,
Serao-Matilde_La-mano-tagliata_1912.txt,maestro,31,it,http://www.wikidata.org/entity/Q2251335,wikidata,profession,Serao Matilde,La mano tagliata,f,1912,1910_1919,professione
Serao-Matilde_La-mano-tagliata_1912.txt,saggio,1,it,http://www.wikidata.org/entity/Q2624172,wikidata,profession,Serao Matilde,La mano tagliata,f,1912,1910_1919,
Serao-Matilde_La-mano-tagliata_1912.txt,re,5,it,http://www.wikidata.org/entity/Q12097,wikidata,profession,Serao Matilde,La mano tagliata,f,1912,1910_1919,titolo nobiliare maschile
Serao-Matilde_La-mano-tagliata_1912.txt,imperatore,1,it,http://www.wikidata.org/entity/Q39018,wikidata,profession,Serao Matilde,La mano tagliata,f,1912,1910_1919,tipo di monarca
Serao-Matilde_La-mano-tagliata_1912.txt,regina,6,it,http://www.wikidata.org/entity/Q16511993,wikidata,profession,Serao Matilde,La mano tagliata,f,1912,1910_1919,monarca di genere femminile
Serao-Matilde_La-mano-tagliata_1912.txt,spia,6,it,http://www.wikidata.org/entity/Q9352089,wikidata,profession,Serao Matilde,La mano tagliata,f,1912,1910_1919,soggetto atto a praticare l'attività di spionaggio per conto di agenzie governative
Serao-Matilde_La-mano-tagliata_1912.txt,guida,2,it,http://www.wikidata.org/entity/Q14290559,wikidata,profession,Serao Matilde,La mano tagliata,f,1912,1910_1919,
Serao-Matilde_La-mano-tagliata_1912.txt,scienziato,14,it,http://www.wikidata.org/entity/Q901,wikidata,profession,Serao Matilde,La mano tagliata,f,1912,1910_1919,persona che è esperta in un campo della scienza
Serao-Matilde_La-mano-tagliata_1912.txt,chimico,1,it,http://www.wikidata.org/entity/Q593644,wikidata,profession,Serao Matilde,La mano tagliata,f,1912,1910_1919,scienziato che studia la chimica
Serao-Matilde_La-mano-tagliata_1912.txt,anatomista,2,it,http://www.wikidata.org/entity/Q10872101,wikidata,profession,Serao Matilde,La mano tagliata,f,1912,1910_1919,studioso di anatomia
Serao-Matilde_La-mano-tagliata_1912.txt,cocchiere,19,it,http://www.wikidata.org/entity/Q1221610,wikidata,profession,Serao Matilde,La mano tagliata,f,1912,1910_1919,
Serao-Matilde_La-mano-tagliata_1912.txt,inventore,2,it,http://www.wikidata.org/entity/Q205375,wikidata,profession,Serao Matilde,La mano tagliata,f,1912,1910_1919,professione
Serao-Matilde_La-mano-tagliata_1912.txt,filosofo,1,it,http://www.wikidata.org/entity/Q4964182,wikidata,profession,Serao Matilde,La mano tagliata,f,1912,1910_1919,persona che si occupa di filosofia
Serao-Matilde_La-mano-tagliata_1912.txt,maschera,5,it,http://www.wikidata.org/entity/Q25410306,wikidata,profession,Serao Matilde,La mano tagliata,f,1912,1910_1919,figura professionale in ambito teatrale
Serao-Matilde_La-mano-tagliata_1912.txt,portinaio,22,it,http://www.wikidata.org/entity/Q2664461,wikidata,profession,Serao Matilde,La mano tagliata,f,1912,1910_1919,terme
Serao-Matilde_La-mano-tagliata_1912.txt,rabbino,2,it,http://www.wikidata.org/entity/Q133485,wikidata,profession,Serao Matilde,La mano tagliata,f,1912,1910_1919,maestro e guida spirituale di una comunità ebraica
Serao-Matilde_La-mano-tagliata_1912.txt,custode,2,it,http://www.wikidata.org/entity/Q64155712,wikidata,profession,Serao Matilde,La mano tagliata,f,1912,1910_1919,addetto alla custodia; alla cura; alla sorveglianza di edifici; case; animali; persone
Serao-Matilde_La-mano-tagliata_1912.txt,tipografo,1,it,http://www.wikidata.org/entity/Q1229025,wikidata,profession,Serao Matilde,La mano tagliata,f,1912,1910_1919,artigiano che lavora nel campo della tipografia
Serao-Matilde_La-mano-tagliata_1912.txt,maggiordomo,11,it,http://www.wikidata.org/entity/Q833899,wikidata,profession,Serao Matilde,La mano tagliata,f,1912,1910_1919,responsabile della servitù in una corte o casa signorile
Serao-Matilde_La-mano-tagliata_1912.txt,ambasciatore,2,it,http://www.wikidata.org/entity/Q121998,wikidata,profession,Serao Matilde,La mano tagliata,f,1912,1910_1919,agente diplomatico che appartiene alla classe di rango più elevato
Serao-Matilde_La-mano-tagliata_1912.txt,giudice,2,it,http://www.wikidata.org/entity/Q3502546,wikidata,profession,Serao Matilde,La mano tagliata,f,1912,1910_1919,persona che sovraintende allo svolgimento di un match o un torneo di tennis
Serao-Matilde_La-mano-tagliata_1912.txt,agente,33,it,http://www.wikidata.org/entity/Q835173,wikidata,profession,Serao Matilde,La mano tagliata,f,1912,1910_1919,
Serao-Matilde_La-mano-tagliata_1912.txt,carabiniere,2,it,http://www.wikidata.org/entity/Q13386767,wikidata,profession,Serao Matilde,La mano tagliata,f,1912,1910_1919,militare
Serao-Matilde_La-mano-tagliata_1912.txt,avvocato,6,it,http://www.wikidata.org/entity/Q21272499,wikidata,profession,Serao Matilde,La mano tagliata,f,1912,1910_1919,in Italia; libero professionista che si occupa di consulenza; assistenza e rappresentanza legale
Serao-Matilde_La-mano-tagliata_1912.txt,direttore,15,it,http://www.wikidata.org/entity/Q1162163,wikidata,profession,Serao Matilde,La mano tagliata,f,1912,1910_1919,ruolo di comando in un'impresa; in un'organizzazione o un'istituzione
Serao-Matilde_La-mano-tagliata_1912.txt,segretario,3,it,http://www.wikidata.org/entity/Q80687,wikidata,profession,Serao Matilde,La mano tagliata,f,1912,1910_1919,impiegato che svolge vari tipi di mansioni
Serao-Matilde_La-mano-tagliata_1912.txt,scrittore,1,it,http://www.wikidata.org/entity/Q36180,wikidata,profession,Serao Matilde,La mano tagliata,f,1912,1910_1919,chiunque crei un lavoro scritto
Serao-Matilde_La-mano-tagliata_1912.txt,boia,1,it,http://www.wikidata.org/entity/Q207651,wikidata,profession,Serao Matilde,La mano tagliata,f,1912,1910_1919,persona che ha il compito di eseguire le sentenze di condanna alla pena di morte
