File,Lemma,Occurrences,Language,LemmaID,Source,Tags,Author,Title,Gender,Year,Decade,Description
Barbieri-Ulisse_Lucifero_1871.txt,stella,4,it,http://www.wikidata.org/entity/Q15982595,wikidata,profession,Barbieri Ulisse,Lucifero,m,1871,1870_1879,artista del mondo dello spettacolo che gode di molta popolarità
Barbieri-Ulisse_Lucifero_1871.txt,capo,12,it,http://www.wikidata.org/entity/Q59260362,wikidata,profession,Barbieri Ulisse,Lucifero,m,1871,1870_1879,posizione all'interno di una organizzazione
Barbieri-Ulisse_Lucifero_1871.txt,comparsa,1,it,http://www.wikidata.org/entity/Q658371,wikidata,profession,Barbieri Ulisse,Lucifero,m,1871,1870_1879,
Barbieri-Ulisse_Lucifero_1871.txt,lettore,3,it,http://www.wikidata.org/entity/Q1569495,wikidata,profession,Barbieri Ulisse,Lucifero,m,1871,1870_1879,posizione accademica di rango inferiore al professore
Barbieri-Ulisse_Lucifero_1871.txt,regina,2,it,http://www.wikidata.org/entity/Q16511993,wikidata,profession,Barbieri Ulisse,Lucifero,m,1871,1870_1879,monarca di genere femminile
Barbieri-Ulisse_Lucifero_1871.txt,cavaliere,1,it,http://www.wikidata.org/entity/Q2730732,wikidata,profession,Barbieri Ulisse,Lucifero,m,1871,1870_1879,atleta che pratica lo sport dell'equitazione
Barbieri-Ulisse_Lucifero_1871.txt,maestro,11,it,http://www.wikidata.org/entity/Q2251335,wikidata,profession,Barbieri Ulisse,Lucifero,m,1871,1870_1879,professione
Barbieri-Ulisse_Lucifero_1871.txt,poeta,3,it,http://www.wikidata.org/entity/Q49757,wikidata,profession,Barbieri Ulisse,Lucifero,m,1871,1870_1879,scrittore di poesie
Barbieri-Ulisse_Lucifero_1871.txt,conquistatore,1,it,http://www.wikidata.org/entity/Q3683504,wikidata,profession,Barbieri Ulisse,Lucifero,m,1871,1870_1879,conquistatore
Barbieri-Ulisse_Lucifero_1871.txt,maschera,2,it,http://www.wikidata.org/entity/Q25410306,wikidata,profession,Barbieri Ulisse,Lucifero,m,1871,1870_1879,figura professionale in ambito teatrale
Barbieri-Ulisse_Lucifero_1871.txt,sartore,2,it,http://www.sapere.it/enciclopedia/sart%C3%B3re.html,sapere,profession,Barbieri Ulisse,Lucifero,m,1871,1870_1879,sartóre: nome arcaico per sarto.
Barbieri-Ulisse_Lucifero_1871.txt,guida,1,it,http://www.wikidata.org/entity/Q14290559,wikidata,profession,Barbieri Ulisse,Lucifero,m,1871,1870_1879,
Barbieri-Ulisse_Lucifero_1871.txt,guerriero,2,it,http://www.wikidata.org/entity/Q1250916,wikidata,profession,Barbieri Ulisse,Lucifero,m,1871,1870_1879,
Barbieri-Ulisse_Lucifero_1871.txt,re,5,it,http://www.wikidata.org/entity/Q12097,wikidata,profession,Barbieri Ulisse,Lucifero,m,1871,1870_1879,titolo nobiliare maschile
Barbieri-Ulisse_Lucifero_1871.txt,giudice,1,it,http://www.wikidata.org/entity/Q3502546,wikidata,profession,Barbieri Ulisse,Lucifero,m,1871,1870_1879,persona che sovraintende allo svolgimento di un match o un torneo di tennis
Barbieri-Ulisse_Lucifero_1871.txt,guardiano,1,it,http://www.sapere.it/enciclopedia/guardiano.html,sapere,profession,Barbieri Ulisse,Lucifero,m,1871,1870_1879,guardiano: agg. e sm. (f. -a) [sec. XIV: da guardia].
