File,Lemma,Occurrences,Language,LemmaID,Source,Tags,Author,Title,Gender,Year,Decade,Description
Verga-Giovanni_Il-marito-di-Elena_1882.tsv,serva,33,it,http://www.sapere.it/enciclopedia/s%C3%A8rva.html,sapere,profession,Verga Giovanni,Il marito di Elena,m,1882,1880_1889,sèrva: sf. [sec. XIV; f. di servo].
Verga-Giovanni_Il-marito-di-Elena_1882.tsv,capo,87,it,http://www.wikidata.org/entity/Q59260362,wikidata,profession,Verga Giovanni,Il marito di Elena,m,1882,1880_1889,posizione all'interno di una organizzazione
Verga-Giovanni_Il-marito-di-Elena_1882.tsv,re,4,it,http://www.wikidata.org/entity/Q12097,wikidata,profession,Verga Giovanni,Il marito di Elena,m,1882,1880_1889,titolo nobiliare maschile
Verga-Giovanni_Il-marito-di-Elena_1882.tsv,re,4,scn,http://www.wikidata.org/entity/Q12097,wikidata,profession,Verga Giovanni,Il marito di Elena,m,1882,1880_1889,suvranu màsculu dûn regnu
Verga-Giovanni_Il-marito-di-Elena_1882.tsv,re,4,vec,http://www.wikidata.org/entity/Q12097,wikidata,profession,Verga Giovanni,Il marito di Elena,m,1882,1880_1889,
Verga-Giovanni_Il-marito-di-Elena_1882.tsv,avvocato,24,it,http://www.wikidata.org/entity/Q21272499,wikidata,profession,Verga Giovanni,Il marito di Elena,m,1882,1880_1889,in Italia; libero professionista che si occupa di consulenza; assistenza e rappresentanza legale
Verga-Giovanni_Il-marito-di-Elena_1882.tsv,dentista,1,it,http://www.sapere.it/enciclopedia/dentista.html,sapere,profession,Verga Giovanni,Il marito di Elena,m,1882,1880_1889,dentista: sm. e f. (pl. m. -i) [sec. XVIII; dal francese
Verga-Giovanni_Il-marito-di-Elena_1882.tsv,medico,4,it,http://www.sapere.it/enciclopedia/m%C3%A8dico.html,sapere,profession,Verga Giovanni,Il marito di Elena,m,1882,1880_1889,mèdico: agg. e sm. (pl. m. -ci) [sec. XIII; dal latino medícus; da medēri; curare].
Verga-Giovanni_Il-marito-di-Elena_1882.tsv,stella,5,it,http://www.wikidata.org/entity/Q15982595,wikidata,profession,Verga Giovanni,Il marito di Elena,m,1882,1880_1889,artista del mondo dello spettacolo che gode di molta popolarità
Verga-Giovanni_Il-marito-di-Elena_1882.tsv,usciere,1,it,http://www.sapere.it/enciclopedia/usci%C3%A8re%C2%B9.html,sapere,profession,Verga Giovanni,Il marito di Elena,m,1882,1880_1889,uscière¹: (non comune
Verga-Giovanni_Il-marito-di-Elena_1882.tsv,fisico,1,it,http://www.wikidata.org/entity/Q169470,wikidata,profession,Verga Giovanni,Il marito di Elena,m,1882,1880_1889,scienziato che si occupa di fisica
Verga-Giovanni_Il-marito-di-Elena_1882.tsv,speziale,3,it,http://www.sapere.it/enciclopedia/spezi%C3%A0le.html,sapere,profession,Verga Giovanni,Il marito di Elena,m,1882,1880_1889,speziàle: sm. [sec. XIV; da spezie].
