File	Lemma	Occurrences	Language	LemmaID	Source	Tags	Author	Title	Gender	Year	Decade	Description
Petrucelli-della-Gattina-Ferdinando_I-moribondi-del-Palazzo-Carignano_1862.txt	signore	217	it	http://www.wikidata.org/entity/Q57979877	wikidata	noble rank	Petruccelli Ferdinando	I moribondi del palazzo Carignano	m	1862	1860_1869	Titolo di nobiltà italiana
Petrucelli-della-Gattina-Ferdinando_I-moribondi-del-Palazzo-Carignano_1862.txt	prigione	3	it	custom_707	custom	public (place)	Petruccelli Ferdinando	I moribondi del palazzo Carignano	m	1862	1860_1869	
Petrucelli-della-Gattina-Ferdinando_I-moribondi-del-Palazzo-Carignano_1862.txt	casa	17	it	custom_184	custom	civil building (place)	Petruccelli Ferdinando	I moribondi del palazzo Carignano	m	1862	1860_1869	
Petrucelli-della-Gattina-Ferdinando_I-moribondi-del-Palazzo-Carignano_1862.txt	albergo	2	it	custom_32	custom	commercial building (place)	Petruccelli Ferdinando	I moribondi del palazzo Carignano	m	1862	1860_1869	
Petrucelli-della-Gattina-Ferdinando_I-moribondi-del-Palazzo-Carignano_1862.txt	deputato	60	it	http://www.wikidata.org/entity/Q1055894	wikidata	profession	Petruccelli Ferdinando	I moribondi del palazzo Carignano	m	1862	1860_1869	membro di una assemblea legislativa
Petrucelli-della-Gattina-Ferdinando_I-moribondi-del-Palazzo-Carignano_1862.txt	commesso	2	it	http://www.wikidata.org/entity/Q5803091	wikidata	profession	Petruccelli Ferdinando	I moribondi del palazzo Carignano	m	1862	1860_1869	
Petrucelli-della-Gattina-Ferdinando_I-moribondi-del-Palazzo-Carignano_1862.txt	onorevole	11	it	http://www.wikidata.org/entity/Q2746176	wikidata	honorary title	Petruccelli Ferdinando	I moribondi del palazzo Carignano	m	1862	1860_1869	prefisso onorifico
Petrucelli-della-Gattina-Ferdinando_I-moribondi-del-Palazzo-Carignano_1862.txt	giornalista	5	it	http://www.wikidata.org/entity/Q1930187	wikidata	profession	Petruccelli Ferdinando	I moribondi del palazzo Carignano	m	1862	1860_1869	persona che si occupa di scoprire; analizzare; descrivere e scegliere notizie
Petrucelli-della-Gattina-Ferdinando_I-moribondi-del-Palazzo-Carignano_1862.txt	canonico	6	it	http://www.wikidata.org/entity/Q1237385	wikidata	ecclesiastical occupation	Petruccelli Ferdinando	I moribondi del palazzo Carignano	m	1862	1860_1869	
Petrucelli-della-Gattina-Ferdinando_I-moribondi-del-Palazzo-Carignano_1862.txt	corte	13	it	custom_240	custom	civil building (place)	Petruccelli Ferdinando	I moribondi del palazzo Carignano	m	1862	1860_1869	
