File,Lemma,Occurrences,Language,LemmaID,Source,Tags,Author,Title,Gender,Year,Decade,Description
Praga-Emilio_Memorie-del-Presbiterio_1881.tsv,critico,1,it,http://www.wikidata.org/entity/Q6430706,wikidata,profession,Praga Emilio,Memorie del presbiterio,m,1881,1880_1889,
Praga-Emilio_Memorie-del-Presbiterio_1881.tsv,poeta,13,it,http://www.wikidata.org/entity/Q49757,wikidata,profession,Praga Emilio,Memorie del presbiterio,m,1881,1880_1889,scrittore di poesie
Praga-Emilio_Memorie-del-Presbiterio_1881.tsv,poeta,13,vec,http://www.wikidata.org/entity/Q49757,wikidata,profession,Praga Emilio,Memorie del presbiterio,m,1881,1880_1889,
Praga-Emilio_Memorie-del-Presbiterio_1881.tsv,medico,25,it,http://www.sapere.it/enciclopedia/m%C3%A8dico.html,sapere,profession,Praga Emilio,Memorie del presbiterio,m,1881,1880_1889,mèdico: agg. e sm. (pl. m. -ci) [sec. XIII; dal latino medícus; da medēri; curare].
Praga-Emilio_Memorie-del-Presbiterio_1881.tsv,pittore,5,it,http://www.wikidata.org/entity/Q1028181,wikidata,profession,Praga Emilio,Memorie del presbiterio,m,1881,1880_1889,artista che pratica l'arte della pittura
Praga-Emilio_Memorie-del-Presbiterio_1881.tsv,cuoco,1,it,http://www.wikidata.org/entity/Q2276446,wikidata,profession,Praga Emilio,Memorie del presbiterio,m,1881,1880_1889,collaboratore domestico
Praga-Emilio_Memorie-del-Presbiterio_1881.tsv,guida,6,it,http://www.wikidata.org/entity/Q14290559,wikidata,profession,Praga Emilio,Memorie del presbiterio,m,1881,1880_1889,
Praga-Emilio_Memorie-del-Presbiterio_1881.tsv,lettore,11,it,http://www.wikidata.org/entity/Q1569495,wikidata,profession,Praga Emilio,Memorie del presbiterio,m,1881,1880_1889,posizione accademica di rango inferiore al professore
Praga-Emilio_Memorie-del-Presbiterio_1881.tsv,cacciatore,2,it,http://www.wikidata.org/entity/Q1714828,wikidata,profession,Praga Emilio,Memorie del presbiterio,m,1881,1880_1889,persona che caccia
Praga-Emilio_Memorie-del-Presbiterio_1881.tsv,campanaro,12,it,http://www.sapere.it/enciclopedia/campanaro.html,sapere,profession,Praga Emilio,Memorie del presbiterio,m,1881,1880_1889,campanaro: (toscano
Praga-Emilio_Memorie-del-Presbiterio_1881.tsv,fantesca,6,it,http://www.sapere.it/enciclopedia/fant%C3%A9sca.html,sapere,profession,Praga Emilio,Memorie del presbiterio,m,1881,1880_1889,fantésca: sf. [sec. XIV; da fante sul modello del greco
